word,Reading,JLPT Level
～始める,～はじめる,N4
見える,みえる,N4
十分,じゅうぶん,N4
音,おと,N4
きっと,きっと,N4
まず,まず,N4
遠く,とおく,N4
大体,だいたい,N4
折れる,おれる,N4
正しい,ただしい,N4
輸入,ゆにゅう,N4
返事,へんじ,N4
都,と,N4
産業,さんぎょう,N4
伝える,つたえる,N4
金持ち,かねもち,N4
説明,せつめい,N4
島,しま,N4
道具,どうぐ,N4
滑る,すべる,N4
それほど,それほど,N4
以上,いじょう,N4
～まま,～まま,N4
特急,とっきゅう,N4
プレゼント,プレゼント,N4
～ よると,～ よると,N4
妻,つま,N4
帰り,かえり,N4
具合,ぐあい,N4
堅い,かたい,N4
硬い,かたい,N4
固い,かたい,N4
駐車場,ちゅうしゃじょう,N4
スーツ,スーツ,N4
危険,きけん,N4
髪,かみ,N4
天気予報,てんきよほう,N4
彼女,かのじょ,N4
間,あいだ,N4
卒業,そつぎょう,N4
それで,それで,N4
枝,えだ,N4
専門,せんもん,N4
そろそろ,そろそろ,N4
送る,おくる,N4
あげる,あげる,N4
騒ぐ,さわぐ,N4
尋ねる,たずねる,N4
放送,ほうそう,N4
政治,せいじ,N4
市民,しみん,N4
ファックス,ファックス,N4
負ける,まける,N4
指輪,ゆびわ,N4
田舎,いなか,N4
見つける,みつける,N4
高校生,こうこうせい,N4
講義,こうぎ,N4
そんなに,そんなに,N4
昼休み,ひるやすみ,N4
忘れ物,わすれもの,N4
下りる,おりる,N4
腕,うで,N4
訳,わけ,N4
承知,しょうち,N4
日記,にっき,N4
高校,こうこう,N4
高等学校,こうとうがっこう,N4
似る,にる,N4
～おわる,～おわる,N4
暖房,だんぼう,N4
留守,るす,N4
割合,わりあい,N4
寺,てら,N4
慣れる,なれる,N4
普通,ふつう,N4
手伝う,てつだう,N4
なるほど,なるほど,N4
くださる,くださる,N4
息子,むすこ,N4
お子さん,おこさん,N4
会場,かいじょう,N4
笑う,わらう,N4
運ぶ,はこぶ,N4
文学,ぶんがく,N4
光,ひかり,N4
お見舞い,おみまい,N4
席,せき,N4
～様,～さま,N4
ご存じ,ごぞんじ,N4
下る,さがる,N4
字,じ,N4
アジア,アジア,N4
褒める,ほめる,N4
空く,すく,N4
あ,あ,N4
最も,もっとも,N4
合う,あう,N4
～代,～だい,N4
最後,さいご,N4
値段,ねだん,N4
退院,たいいん,N4
展覧会,てんらんかい,N4
久しぶり,ひさしぶり,N4
カーテン,カーテン,N4
汽車,きしゃ,N4
遅れる,おくれる,N4
見つかる,みつかる,N4
召し上がる,めしあがる,N4
太る,ふとる,N4
注射,ちゅうしゃ,N4
様,よう,N4
～おき,～おき,N4
最初,さいしょ,N4
御～,ご～,N4
安心,あんしん,N4
直る,なおる,N4
集める,あつめる,N4
直す,なおす,N4
続く,つづく,N4
先輩,せんぱい,N4
約束,やくそく,N4
世話,せわ,N4
近所,きんじょ,N4
将来,しょうらい,N4
億,おく,N4
数学,すうがく,N4
文化,ぶんか,N4
払う,はらう,N4
習慣,しゅうかん,N4
焼ける,やける,N4
君,きみ,N4
冷える,ひえる,N4
点く,つく,N4
この間,このあいだ,N4
格好,かっこう,N4
かまう,,N4
続ける,つづける,N4
落す,おとす,N4
明日,あす,N4
出発,しゅっぱつ,N4
拝見,はいけん,N4
割れる,われる,N4
背中,せなか,N4
新聞社,しんぶんしゃ,N4
いじめる,いじめる,N4
回る、回す,まわる、まわす,N4
～君,～くん,N4
おっしゃる,おっしゃる,N4
眠い,ねむい,N4
濡れる,ぬれる,N4
倒れる,たおれる,N4
スーパー ,スーパー ,N4
アクセサリー,アクセサリー,N4
考える,かんがえる,N4
向かう,むかう,N4
自由,じゆう,N4
仕方,しかた,N4
首,くび,N4
程,ほど,N4
代わり,かわり,N4
失敗,しっぱい,N4
工業,こうぎょう,N4
移る,うつる,N4
スーツケース,スーツケース,N4
ひげ,ひげ,N4
研究室,けんきゅうしつ,N4
工場,こうじょう,N4
紹介,しょうかい,N4
けれど,けれど,N4
舟,ふね,N4
動く,うごく,N4
～ ついて,～ ついて,N4
コンサート,コンサート,N4
虫,むし,N4
優しい,やさしい,N4
コンピュータ,コンピュータ,N4
植える,うえる,N4
両方,りょうほう,N4
汚れる,よごれる,N4
水泳,すいえい,N4
経験,けいけん,N4
勝つ,かつ,N4
砂,すな,N4
警察,けいさつ,N4
取り替える,とりかえる,N4
急ぐ,いそぐ,N4
簡単,かんたん,N4
参る,まいる,N4
全然,ぜんぜん,N4
特別,とくべつ,N4
復習,ふくしゅう,N4
間に合う,まにあう,N4
役に立つ,やくにたつ,N4
もうすぐ,もうすぐ,N4
真中,まんなか,N4
戻る,もどる,N4
研究,けんきゅう,N4
ケーキ,ケーキ,N4
草,くさ,N4
込む,こむ,N4
この頃,このごろ,N4
訪ねる,たずねる,N4
下げる,さげる,N4
花見,はなみ,N4
途中,とちゅう,N4
入院,にゅういん,N4
乗り換える,のりかえる,N4
別れる,わかれる,N4
～町,～ちょう,N4
安全,あんぜん,N4
看護婦,かんごふ,N4
見物,けんぶつ,N4
相談,そうだん,N4
ガソリンスタンド,ガソリンスタンド,N4
テニス,テニス,N4
眠る,ねむる,N4
上がる,あがる,N4
翻訳,ほんやく,N4
食事,しょくじ,N4
お陰,おかげ,N4
娘,むすめ,N4
湯,ゆ,N4
競争,きょうそう,N4
会議,かいぎ,N4
湖,みずうみ,N4
集まる,あつまる,N4
～にくい,～にくい,N4
生活,せいかつ,N4
糸,いと,N4
関係,かんけい,N4
ピアノ,ピアノ,N4
～目,～め,N4
番組,ばんぐみ,N4
急,きゅう,N4
棚,たな,N4
木綿,もめん,N4
輸出,ゆしゅつ,N4
タイプ,タイプ,N4
すり,すり,N4
嬉しい,うれしい,N4
アルコール,アルコール,N4
ソフト,ソフト,N4
神社,じんじゃ,N4
大分,だいぶ,N4
楽しみ,たのしみ,N4
趣味,しゅみ,N4
電報,でんぽう,N4
家内,かない,N4
指,ゆび,N4
これから,これから,N4
たまに,たまに,N4
社会,しゃかい,N4
ああ,ああ,N4
会う,あう,N5
青,あお,N5
青い,あおい,N5
赤,あか,N5
赤い,あかい,N5
明るい,あかるい,N5
秋,あき,N5
開く,あく,N5
開ける,あける,N5
上げる,あげる,N5
朝,あさ,N5
朝御飯,あさごはん,N5
明後日,あさって,N5
足,あし,N5
脚,あし,N5
明日,あした,N5
あそこ,あそこ,N5
遊ぶ,あそぶ,N5
暖かい,あたたかい,N5
頭,あたま,N5
新しい,あたらしい,N5
あちら,あちら,N5
暑い,あつい,N5
熱い,あつい,N5
厚い,あつい,N5
あっち,あっち,N5
後,あと,N5
あなた,あなた,N5
兄,あに,N5
姉,あね,N5
アパート,アパート,N5
あの,あの,N5
浴びる,あびる,N5
危ない,あぶない,N5
甘い,あまい,N5
余り,あまり,N5
雨,あめ,N5
飴,あめ,N5
洗う,あらう,N5
在る,ある,N5
有る,ある,N5
歩く,あるく,N5
あれ,あれ,N5
いい,いい,N5
よい,よい,N5
いいえ,いいえ,N5
言う,いう,N5
家,いえ,N5
いかが,いかが,N5
行く,いく,N5
いくつ,いくつ,N5
いくら,いくら,N5
池,いけ,N5
医者,いしゃ,N5
椅子,いす,N5
忙しい,いそがしい,N5
痛い,いたい,N5
一,いち,N5
一日,いちにち,N5
一番,いちばん,N5
いつ,いつ,N5
五日,いつか,N5
一緒,いっしょ,N5
五つ,いつつ,N5
いつも,いつも,N5
犬,いぬ,N5
今,いま,N5
意味,いみ,N5
妹,いもうと,N5
嫌,いや,N5
入口,いりぐち,N5
居る,いる,N5
要る,いる,N5
入れる,いれる,N5
色,いろ,N5
色々,いろいろ,N5
上,うえ,N5
後ろ,うしろ,N5
薄い,うすい,N5
歌,うた,N5
歌う,うたう,N5
うち,うち,N5
生まれる,うまれる,N5
海,うみ,N5
売る,うる,N5
うるさい,うるさい,N5
上着,うわぎ,N5
絵,え,N5
映画,えいが,N5
映画館,えいがかん,N5
英語,えいご,N5
ええ,ええ,N5
駅,えき,N5
エレベーター,エレベーター,N5
～円,～えん,N5
鉛筆,えんぴつ,N5
お～,お～,N5
美味しい,おいしい,N5
多い,おおい,N5
大きい,おおきい,N5
大きな,おおきな,N5
大勢,おおぜい,N5
お母さん,おかあさん,N5
お菓子,おかし,N5
お金,おかね,N5
起きる,おきる,N5
置く,おく,N5
奥さん,おくさん,N5
お酒,おさけ,N5
お皿,おさら,N5
 叔父さん,おじさん,N5
伯父さん,おじさん,N5
おじいさん,おじいさん,N5
教える,おしえる,N5
押す,おす,N5
遅い,おそい,N5
お茶,おちゃ,N5
お手洗い,おてあらい,N5
お父さん,おとうさん,N5
弟,おとうと,N5
男,おとこ,N5
男の子,おとこのこ,N5
一昨日,おととい,N5
おととし,おととし,N5
大人,おとな,N5
お腹,おなか,N5
同じ,おなじ,N5
お兄さん,おにいさん,N5
お姉さん,おねえさん,N5
伯母さん,おばさん,N5
叔母さん,おばさん,N5
おばあさん,おばあさん,N5
お風呂,おふろ,N5
お弁当,おべんとう,N5
覚える,おぼえる,N5
おまわりさん,おまわりさん,N5
重い,おもい,N5
面白い,おもしろい,N5
泳ぐ,およぐ,N5
降りる,おりる,N5
終る,おわる,N5
音楽,おんがく,N5
女,おんな,N5
女の子,おんなのこ,N5
～回,～かい,N5
～階,～かい,N5
外国,がいこく,N5
外国人,がいこくじん,N5
会社,かいしゃ,N5
階段,かいだん,N5
買い物,かいもの,N5
買う,かう,N5
返す,かえす,N5
帰る,かえる,N5
顔,かお,N5
かかる,かかる,N5
鍵,かぎ,N5
書く,かく,N5
学生,がくせい,N5
～か月,～かげつ,N5
掛ける,かける,N5
かける,かける,N5
傘,かさ,N5
貸す,かす,N5
風,かぜ,N5
風邪,かぜ,N5
方,かた,N5
家族,かぞく,N5
片仮名,かたかな,N5
～月,～がつ,N5
学校,がっこう,N5
カップ,カップ,N5
家庭,かてい,N5
角,かど,N5
かばん,かばん,N5
花瓶,かびん,N5
かぶる,かぶる,N5
紙,かみ,N5
カメラ,カメラ,N5
火曜日,かようび,N5
辛い,からい,N5
体,からだ,N5
借りる,かりる,N5
～がる,～がる,N5
軽い,かるい,N5
カレー,カレー,N5
カレンダー,カレンダー,N5
川,かわ,N5
河,かわ,N5
～側,～がわ,N5
可愛い,かわいい,N5
漢字,かんじ,N5
木,き,N5
黄色,きいろ,N5
黄色い,きいろい,N5
消える,きえる,N5
聞く,きく,N5
北,きた,N5
ギター,ギター,N5
汚い,きたない,N5
喫茶店,きっさてん,N5
切手,きって,N5
切符,きっぷ,N5
昨日,きのう,N5
九,きゅう,N5
牛肉,ぎゅうにく,N5
牛乳,ぎゅうにゅう,N5
今日,きょう,N5
教室,きょうしつ,N5
兄弟,きょうだい,N5
去年,きょねん,N5
嫌い,きらい,N5
切る,きる,N5
着る,きる,N5
綺麗,きれい,N5
キロ,キロ,N5
銀行,ぎんこう,N5
金曜日,きんようび,N5
九,く,N5
薬,くすり,N5
下さい,ください,N5
果物,くだもの,N5
口,くち,N5
靴,くつ,N5
靴下,くつした,N5
国,くに,N5
曇り,くもり,N5
曇る,くもる,N5
暗い,くらい,N5
～くらい,～くらい,N5
クラス,クラス,N5
グラム,グラム,N5
来る,くる,N5
車,くるま,N5
黒,くろ,N5
黒い,くろい,N5
警官,けいかん,N5
今朝,けさ,N5
消す,けす,N5
結構,けっこう,N5
結婚,けっこん ,N5
月曜日,げつようび,N5
玄関,げんかん,N5
元気,げんき,N5
～個,～こ,N5
五,ご,N5
～語,～ご,N5
公園,こうえん,N5
交差点,こうさてん,N5
紅茶,こうちゃ,N5
交番,こうばん,N5
声,こえ,N5
コート,コート,N5
コーヒー,コーヒー,N5
ここ,ここ,N5
午後,ごご,N5
九日,ここのか,N5
九つ,ここのつ,N5
午前,ごぜん,N5
答える,こたえる,N5
こちら,こちら,N5
こっち,こっち,N5
コップ,コップ,N5
今年,ことし,N5
言葉,ことば,N5
子供,こども,N5
この,この,N5
御飯,ごはん,N5
コピー,コピー,N5
困る,こまる,N5
これ,これ,N5
～ころ,～ころ,N5
今月,こんげつ,N5
今週,こんしゅう,N5
こんな,こんな,N5
今晩,こんばん,N5
さあ,さあ,N5
～歳,～さい,N5
財布,さいふ,N5
魚,さかな,N5
先,さき,N5
咲く,さく,N5
作文,さくぶん,N5
差す,さす,N5
～冊,～さつ,N5
雑誌,ざっし,N5
砂糖,さとう,N5
寒い,さむい,N5
さ来年,さらいねん,N5
～さん,～さん,N5
三,さん,N5
散歩,さんぽ,N5
四,し,N5
～時,～じ,N5
塩,しお,N5
しかし,しかし,N5
時間,じかん,N5
～時間,～じかん,N5
仕事,しごと,N5
辞書,じしょ,N5
静か,しずか,N5
下,した,N5
七,しち,N5
質問,しつもん,N5
自転車,じてんしゃ,N5
自動車,じどうしゃ,N5
死ぬ,しぬ,N5
字引,じびき,N5
自分,じぶん,N5
閉まる,しまる,N5
閉める,しめる,N5
締める,しめる,N5
じゃあ,じゃあ,N5
写真,しゃしん,N5
シャツ,シャツ,N5
シャワー,シャワー,N5
十,じゅう,N5
～中,～じゅう,N5
～週間,～しゅうかん,N5
授業,じゅぎょう,N5
宿題,しゅくだい,N5
上手,じょうず,N5
丈夫,じょうぶ,N5
醤油,しょうゆ,N5
食堂,しょくどう,N5
知る,しる,N5
白,しろ,N5
白い,しろい,N5
～人,～じん,N5
新聞,しんぶん,N5
水曜日,すいようび,N5
吸う,すう,N5
スカート,スカート,N5
好き,すき,N5
～すぎ,～すぎ,N5
少ない,すくない,N5
すぐに,すぐに,N5
少し,すこし,N5
涼しい,すずしい,N5
～ずつ,～ずつ,N5
ストーブ,ストーブ,N5
スプーン,スプーン,N5
スポーツ,スポーツ,N5
ズボン,ズボン,N5
住む,すむ,N5
する,する,N5
座る,すわる,N5
背,せい,N5
生徒,せいと,N5
セーター,セーター,N5
石鹸,せっけん,N5
背広,せびろ,N5
狭い,せまい,N5
ゼロ,ゼロ,N5
千,せん,N5
先月,せんげつ,N5
先週,せんしゅう,N5
先生,せんせい,N5
洗濯,せんたく,N5
全部,ぜんぶ,N5
そうです,そうです,N5
掃除,そうじ ,N5
そして,そして,N5
そこ,そこ,N5
そちら,そちら,N5
そっち,そっち,N5
外,そと,N5
その,その,N5
そば,そば,N5
空,そら,N5
それ,それ,N5
それから,それから,N5
それでは,それでは,N5
～台,～だい,N5
大学,だいがく,N5
大使館,たいしかん,N5
大丈夫,だいじょうぶ,N5
大好き,だいすき,N5
大切,たいせつ,N5
台所,だいどころ,N5
大変,たいへん,N5
高い,たかい,N5
～だけ,～だけ,N5
沢山,たくさん,N5
タクシー,タクシー,N5
出す,だす,N5
～たち,～たち,N5
立つ,たつ,N5
たて,たて,N5
建物,たてもの,N5
楽しい,たのしい,N5
頼む,たのむ,N5
たばこ,たばこ,N5
多分,たぶん,N5
食べ物,たべもの,N5
食べる,たべる,N5
卵,たまご,N5
誰,だれ,N5
誰か,だれか,N5
誕生日,たんじょうび,N5
段々,だんだん,N5
小さい,ちいさい,N5
小さな,ちいさな,N5
近い,ちかい,N5
違う,ちがう,N5
近く,ちかく,N5
地下鉄,ちかてつ,N5
地図,ちず,N5
父,ちち,N5
茶色,ちゃいろ,N5
茶碗,ちゃわん,N5
～中,～ちゅう,N5
丁度,ちょうど,N5
ちょっと,ちょっと,N5
一日,ついたち,N5
使う,つかう,N5
疲れる,つかれる,N5
次,つぎ,N5
着く,つく,N5
机,つくえ,N5
作る,つくる,N5
つける,つける,N5
勤める,つとめる,N5
つまらない,つまらない,N5
冷たい,つめたい,N5
強い,つよい,N5
手,て,N5
テープ,テープ,N5
テープレコーダー,テープレコーダー,N5
テーブル,テーブル,N5
出かける,でかける,N5
手紙,てがみ,N5
できる,できる,N5
出口,でぐち,N5
テスト,テスト,N5
では,では,N5
デパート,デパート,N5
でも,でも,N5
出る,でる,N5
テレビ,テレビ,N5
天気,てんき,N5
電気,でんき,N5
電車,でんしゃ,N5
電話,でんわ,N5
戸,と,N5
～度,～ど,N5
ドア,ドア,N5
トイレ,トイレ,N5
どう,どう,N5
どうして,どうして,N5
どうぞ,どうぞ,N5
動物,どうぶつ,N5
どうも,どうも,N5
十, とお,N5
遠い,とおい,N5
十日,とおか,N5
～時,～とき,N5
時々,ときどき,N5
時計,とけい,N5
どこ,どこ,N5
所,ところ,N5
年,とし,N5
図書館,としょかん,N5
どちら,どちら,N5
どっち,どっち,N5
とても,とても,N5
どなた,どなた,N5
隣,となり,N5
どの,どの,N5
飛ぶ,とぶ,N5
止まる,とまる,N5
友達,ともだち,N5
土曜日,どようび,N5
鳥,とり,N5
鶏肉,とりにく,N5
取る,とる,N5
撮る,とる,N5
どれ,どれ,N5
どんな,どんな,N5
ない,ない,N5
ナイフ,ナイフ,N5
中,なか,N5
長い,ながい,N5
鳴く,なく,N5
無くす,なくす,N5
なぜ,なぜ,N5
夏,なつ,N5
夏休み,なつやすみ,N5
～など,～など,N5
七つ,ななつ,N5
何,なに,N5
七日,なのか,N5
名前,なまえ,N5
習う,ならう,N5
並ぶ,ならぶ,N5
並べる,ならべる,N5
なる,なる,N5
何～,なん～,N5
二,に,N5
にぎやか,にぎやか,N5
肉,にく,N5
西,にし,N5
～日,～にち,N5
日曜日,にちようび,N5
荷物,にもつ,N5
ニュース,ニュース,N5
庭,にわ,N5
～人,～にん,N5
脱ぐ,ぬぐ,N5
温い,ぬるい,N5
ネクタイ,ネクタイ,N5
猫,ねこ,N5
寝る,ねる,N5
～年,～ねん,N5
ノート,ノート,N5
登る,のぼる,N5
飲み物,のみもの,N5
飲む,のむ,N5
乗る,のる,N5
歯,は,N5
パーティー,パーティー,N5
はい,はい,N5
～杯,～はい,N5
灰皿,はいざら,N5
入る,はいる,N5
葉書,はがき,N5
はく,はく,N5
箱,はこ,N5
橋,はし,N5
箸,はし,N5
始まる,はじまる,N5
始め,はじめ,N5
初め,はじめ,N5
初めて,はじめて,N5
走る,はしる,N5
バス,バス,N5
バター,バター,N5
二十歳,はたち,N5
働く,はたらく,N5
八,はち,N5
二十日,はつか,N5
花,はな,N5
鼻,はな,N5
話,はなし,N5
話す,はなす,N5
母,はは,N5
早い,はやい,N5
速い,はやい,N5
春,はる,N5
貼る,はる,N5
晴れ,はれ,N5
晴れる,はれる,N5
半,はん,N5
晩,ばん,N5
～番,～ばん,N5
パン,パン,N5
ハンカチ,ハンカチ,N5
番号,ばんごう,N5
晩御飯,ばんごはん,N5
半分,はんぶん,N5
東,ひがし,N5
～匹,～ひき,N5
引く,ひく,N5
弾く,ひく,N5
低い,ひくい,N5
飛行機,ひこうき,N5
左,ひだり,N5
人,ひと,N5
一つ,ひとつ,N5
一月,ひとつき,N5
一人,ひとり,N5
暇,ひま,N5
百,ひゃく,N5
病院,びょういん,N5
病気,びょうき,N5
平仮名,ひらがな,N5
昼,ひる,N5
昼御飯,ひるごはん,N5
広い,ひろい,N5
フィルム,フィルム,N5
封筒,ふうとう,N5
プール,プール,N5
フォーク,フォーク,N5
吹く,ふく,N5
服,ふく,N5
二つ,ふたつ,N5
豚肉,ぶたにく,N5
二人,ふたり,N5
二日,ふつか,N5
太い,ふとい,N5
冬,ふゆ,N5
降る,ふる,N5
古い,ふるい,N5
